gia,dientich,kieunha,tang,phongngu,phongwc,phaply,linkweb,duong,xa,quan,thanhpho
17500.0,126.0,Nhà mặt phố,4,5,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-van-linh-phuong-tan-phong-9-prj-khu-dan-cu-ven-song-sadeco/ket-bank-chi-duy-nhat-1-can-goc-kdc-q7-dt-120-5m2-gia-20-5-ty-pr38222351,Đường Nguyễn Văn Linh,Phường Tân Phong,Quận 7,Hồ Chí Minh
10000.0,71.3,Nhà riêng,1,2,2,,https://batdongsan.com.vn/ban-nha-rieng-duong-pasteur-phuong-vo-thi-sau/chinh-chu-ban-gap-hem-1-71-3m3-10-ty-pr39038749?source=ad&adid=2317236,Đường Pasteur,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh
14000.0,140.0,"Nhà biệt thự, liền kề",3,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-nine-south-estates/ro-hang-dt-7x20m-10x20m-12x27m-gia-tu-13-9-ty-can-lh-mr-vu-pr39010282,Đường Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
8800.0,68.0,Nhà riêng,4,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-pho-ly-thuong-kiet-phuong-9-13/chu-dinh-cu-nuoc-ngoai-ra-gap-trong-tuan-9-tan-binh-4-x-17m-68m2-pr39009940,Đường  Lý Thường Kiệt,Phường 9,Tân Bình,Hồ Chí Minh
20000.0,78.2,Nhà mặt phố,3,5,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-luong-nhu-hoc-1-phuong-11-2/-tien-ngay-goc-hong-bang-4-1x19-gia-chi-hon-20-ty-pr38882303,Đường Lương Nhữ Học,Phường 11,Quận 5,Hồ Chí Minh
13900.0,140.0,"Nhà biệt thự, liền kề",3,4,5,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-nine-south-estates/ban-gap-ninesouth-kdc-ven-song-dt-7-x-20-so-hong-gia-15-ty-6-lh-0909904066-pr37340255,Đường Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
22000.0,62.0,Nhà mặt phố,6,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-cach-mang-thang-tam-phuong-12-5/mt-kinh-doanh-285-cmt8-p12-q10-4-2x16m-5-lau-dep-22-ty-pr39008466,Đường Cách Mạng Tháng Tám,Phường 12,Quận 10,Hồ Chí Minh
8790.0,38.0,Nhà riêng,5,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-minh-khai-phuong-da-kao/qua-ngon-duy-nhat-1-can-hem-18a-ntmk-q-1-5-tang-4pn-5wc-ngop-bank-gap-ban-8-ty-nhinh-pr39009411,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh
8500.0,98.0,Nhà mặt phố,1,5,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-phu-chau-phuong-tam-binh/ban-gap-mt-gan-cho-ngang-9m-kinh-doanh-tot-dong-tien-20tr-th-chu-ban-gap-pr39009298,Đường Phú Châu,Phường Tam Bình,Thủ Đức,Hồ Chí Minh
3650.0,52.0,Nhà riêng,1,2,1,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-dong-hung-thuan-2-phuong-dong-hung-thuan-a/-cap-4-lung-btct-so-hong-4m-x-13m-hem-3m-ngay-cho-cay-sop-02-quan-12-pr38869980,Đường Đông Hưng Thuận 2,Phường Đông Hưng Thuận,Quận 12,Hồ Chí Minh
9000.0,100.0,Nhà riêng,2,5,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-huy-ich-phuong-12-8/vay-ngan-hang-5-ty-can-ban-gap-hem-10m-thong-5-6x20-tret-1-lau-gia-9-ty-pr39008809,Đường Phan Huy Ích,Phường 12,Gò Vấp,Hồ Chí Minh
10500.0,111.0,"Nhà biệt thự, liền kề",4,6,6,Hợp đồng mua bán sang tên Phú Mỹ Hưng.,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-huynh-tan-phat-xa-phu-xuan-prj-amelie-villa-phu-my-hung/chi-ban-trong-thang-2-can-pho-gia-11-5-ty-tru-lai-5-so-hong-pr36495601,Đường Huỳnh Tấn Phát,Xã Phú Xuân,Nhà Bè,Hồ Chí Minh
7200.0,49.6,Nhà mặt phố,2,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-bui-huu-nghia-phuong-2-20/-so-hong-1tret-1lung-1-lau-tien-oto-8m-p2-gan-cc-my-phuoc-8m-pr39007420,Đường Bùi Hữu Nghĩa,Phường 2,Bình Thạnh,Hồ Chí Minh
15000.0,128.0,Nhà mặt phố,6,10,10,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-huynh-van-nghe-phuong-15-8/ban-tien-6m-tan-binh-go-vap-pr39008123,Đường Huỳnh Văn Nghệ,Phường 15,Tân Bình,Hồ Chí Minh
50000.0,297.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-pho-phan-dang-luu-phuong-7-9/so-huu-toa-van-phong-hang-sang-9x33m-ham-6-tang-hdt-210tr-thang-gia-50-ty-pr38878540,Đường  Phan Đăng Lưu,Phường 7,Bình Thạnh,Hồ Chí Minh
170000.0,225.0,Nhà mặt phố,5,6,6,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-thanh-ton-phuong-ben-nghe/ban-gap-tien-q1-dt-10-x-22-5m-ham-5-tang-hdt-165tr-pr39007658,Đường Lê Thánh Tôn,Phường Bến Nghé,Quận 1,Hồ Chí Minh
5200.0,56.0,Nhà riêng,3,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-anh-thu-phuong-hiep-thanh-3/nguop-bank-ban-re-can-hem-6m-q12-vay-bank-ls-thap-6-19-pr39007644,Đường Nguyễn Ảnh Thủ,Phường Hiệp Thành,Quận 12,Hồ Chí Minh
36000.0,180.0,Nhà mặt phố,5,5,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-19-phuong-binh-tri-dong-b/cap-cuc-dep-1-ham-4-lau-tien-kinh-doanh-so-19-khu-cao-cap-ten-lua-lh-phi-pr38565418,Đường 19,Phường Bình Trị Đông B,Bình Tân,Hồ Chí Minh
31000.0,210.0,Nhà mặt phố,4,28,28,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-man-thien-phuong-tang-nhon-phu-a-1/ngop-gp-bn-cn-ho-dv-tien-12m-p-moi-xy-2023-tn-100tr-thng-pr39007518,Đường Man Thiện,Phường Tăng Nhơn Phú A,Thủ Đức,Hồ Chí Minh
17500.0,126.0,"Nhà biệt thự, liền kề",5,0,0,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-xien-phuong-long-thanh-my-prj-the-manhattan-vinhomes-grand-park/ban-pho-gia-tot-quan-9-126m-khu-mahattan-gia-17-5-ty-1-tret-4-lau-1-tum-pr39007399,Đường Nguyễn Xiển,Phường Long Thạnh Mỹ,Quận 9,Hồ Chí Minh
7200.0,87.0,Nhà riêng,2,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-no-trang-long-phuong-11-7/ban-ngang-6m-hxh-p-11-binh-thanh-pr38994770,Đường Nơ Trang Long,Phường 11,Bình Thạnh,Hồ Chí Minh
2550.0,48.0,Nhà riêng,2,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-duong-thi-muoi-phuong-tan-chanh-hiep-1/ket-tien-cuoi-nam-ban-gap-4x12-ngay-benh-vien-q12-gia-2-ty-55-tl-pr39007291,Đường Dương Thị Mười,Phường Tân Chánh Hiệp,Quận 12,Hồ Chí Minh
10000.0,71.3,Nhà riêng,1,2,2,,https://batdongsan.com.vn/ban-nha-rieng-duong-pasteur-phuong-vo-thi-sau/chinh-chu-ban-gap-hem-1-71-3m3-10-ty-pr39038749?source=ad&adid=2317236,Đường Pasteur,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh
2950.0,25.0,Nhà riêng,2,2,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-lo-tu-phuong-binh-hung-hoa-a/voi-1-ty-750-n-1-tret-1-lau-hem-xe-hoi-truoc-dip-tet-nguyen-dan-2024-ngay-tu-pr39007250,Đường Lô Tư,Phường Bình Hưng Hòa A,Bình Tân,Hồ Chí Minh
6700.0,147.7,Nhà riêng,0,2,2,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-rieng-duong-dong-thanh-2-3-1-xa-dong-thanh/ban-mat-pho-hoc-mon-gan-vanh-dai-3-day-du-tien-nghi-noi-that-cao-cap-pr38079226,Đường Đông Thạnh 2-3-1,Xã  Đông Thạnh,Hóc Môn,Hồ Chí Minh
7690.0,120.0,Nhà riêng,1,3,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-duc-tho-phuong-13-8/ban-120m2-cach-truong-hoc-80m-pr36675284,Đường Lê Đức Thọ,Phường 13,Gò Vấp,Hồ Chí Minh
145000.0,509.0,"Nhà biệt thự, liền kề",4,5,5,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-ton-duc-thang-phuong-ben-nghe-prj-vinhomes-golden-river-ba-son/ket-tien-can-n-gap-vip-khu-compound-145-ty-pr39007100,Phố Tôn Đức Thắng,Phường Bến Nghé,Quận 1,Hồ Chí Minh
41500.0,216.0,"Nhà biệt thự, liền kề",4,5,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-5-15-prj-cityland-garden-hills-go-vap/ban-don-lap-citylan-5-vap-pr35808075,Đường Phan Văn Trị,Phường 5,Gò Vấp,Hồ Chí Minh
38000.0,126.0,Nhà mặt phố,4,6,7,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-van-tri-phuong-5-15-prj-cityland-garden-hills-go-vap/ban-tien-khu-5-vap-pr35512064,Đường Phan Văn Trị,Phường 5,Gò Vấp,Hồ Chí Minh
38000.0,195.0,Nhà mặt phố,5,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-do-xuan-hop-phuong-phuoc-long-b/ban-toa-5-tang-tien-kinh-anh-plb-quan-9-dang-cho-thue-120-tr-thang-pr39006660,Đường Đỗ Xuân Hợp,Phường Phước Long B,Quận 9,Hồ Chí Minh
16000.0,90.0,"Nhà biệt thự, liền kề",4,5,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-thap-phuong-tan-hung-14-prj-khu-do-thi-him-lam-kenh-te/con-20-can-pho-kdc-himlam-q7-dt-5x20m-7-5x20m-10x20m-kc-ham-4-lau-gia-16ty-can-pr38959065,Đường Nguyễn Thị Thập,Phường Tân Hưng,Quận 7,Hồ Chí Minh
8300.0,160.0,"Shophouse, nhà phố thương mại",3,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-duy-trinh-phuong-truong-thanh-prj-khu-do-thi-moi-dong-tang-long/-8x20-doi-dien-cong-vien-giam-gia-tu-11ty5-chi-con-8ty3-truoc-23m-thoang-mat-pr38554362,Đường Nguyễn Duy Trinh,Phường Trường Thạnh,Quận 9,Hồ Chí Minh
22000.0,174.0,Nhà mặt phố,3,5,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-truong-vinh-ky-phuong-tan-thanh/ban-mt-9x20-2-lau-gan-son-nhi-22-ty-pr38955101,Đường Trương Vĩnh Ký,Phường Tân Thành,Tân Phú,Hồ Chí Minh
7500.0,126.2,Nhà mặt phố,1,2,1,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-lam-thi-ho-phuong-tan-chanh-hiep-1/ban-tien-dien-tich-126m2-quan-12-pr38655172,Đường Lâm Thị Hố,Phường Tân Chánh Hiệp,Quận 12,Hồ Chí Minh
50000.0,488.0,Nhà mặt phố,12,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-thi-thap-phuong-tan-quy/ban-toa-chdv-14-34m-2-ham-12-lau-65-chdv-cao-cap-hdt-500tr-gia-50-ty-tl-pr38579004,Đường Nguyễn Thị Thập,Phường Tân Quy,Quận 7,Hồ Chí Minh
265000.0,747.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-gia-tri-phuong-25/ban-dat-tien-xay-dt-747-m2-tien-so-1-p25-quan-binh-thanh-tp-hcm-pr38949814,Số 1 Đường Nguyễn Gia Trí,Phường 25,Bình Thạnh,Hồ Chí Minh
75000.0,150.0,Nhà mặt phố,4,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-ton-that-tung-phuong-ben-thanh/goc-2-tien-nguyen-thi-minh-khai-p-bt-q1-7-5-x-20m-gp-ham-8-tang-gia-75-ty-pr36401619,Đường Tôn Thất Tùng,Phường Bến Thành,Quận 1,Hồ Chí Minh
8600.0,55.0,Nhà riêng,5,5,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-sa-phuong-9-5/ban-gap-q-3-dt-55m-5-tang-gia-chi-8-6-ty-pr39005553,Đường Hoàng Sa,Phường 9,Quận 3,Hồ Chí Minh
6800.0,75.0,"Nhà biệt thự, liền kề",3,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vanh-dai-2-phuong-phu-huu-2-prj-mega-village/-tho-khang-dien-5x15m-so-hong-roi-vay-nh-70-vi-tri-dep-xem-24-7-pr20400049,Đường Vành Đai 2,Phường Phú Hữu,Quận 9,Hồ Chí Minh
80000.0,210.0,"Nhà biệt thự, liền kề",3,6,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ha-huy-tap-phuong-tan-phu-19-prj-biet-thu-lau-dai-chateau/can-ban-nhanh-nhieu-can-don-lap-cao-cap-khu-dang-cap-nhat-pmh-lh-0907894503-pr26531447,Đường Hà Huy Tập,Phường Tân Phú,Quận 7,Hồ Chí Minh
21000.0,120.0,Nhà riêng,3,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-13-phuong-hiep-binh-chanh/ban-mat-pho-chinh-chu-pr39005289,Khu phố 5,Phường Hiệp Bình Chánh,Thủ Đức,Hồ Chí Minh
15200.0,39.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-dinh-chieu-phuong-da-kao/ban-tien-dakao-q1-4-tang-doan-2-dep-39m2-chi-15ty-pr39005238,Đường Nguyễn Đình Chiểu,Phường Đa Kao,Quận 1,Hồ Chí Minh
10000.0,71.3,Nhà riêng,1,2,2,,https://batdongsan.com.vn/ban-nha-rieng-duong-pasteur-phuong-vo-thi-sau/chinh-chu-ban-gap-hem-1-71-3m3-10-ty-pr39038749?source=ad&adid=2317236,Đường Pasteur,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh
139.0,2.876,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-xa-lo-ha-noi-phuong-an-phu-1/b-tien-qu-2-dien-tich-2876m2-ngg-20m-139tr-m2-pr38795243,Đường Xa Lộ Hà Nội,Phường An Phú,Thủ Đức,Hồ Chí Minh
17500.0,160.0,Nhà riêng,0,3,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-quy-yem-phuong-an-lac-6/xuat-ngoai-can-ban-gap-pho-1-sec-dien-tich-160m2-chi-17-5-ty-con-thuong-luong-quan-binh-tan-pr39004756,Đường Nguyễn Quý Yêm,Phường An Lạc,Bình Tân,Hồ Chí Minh
24500.0,73.5,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-pho-ly-thuong-kiet-phuong-15-4/2-tien-truoc-sau-duong-quan-11-dt-4-2x18m-73-5m-3-tang-chi-24-5-ty-tl-pr39005005,Đường  Lý Thường Kiệt,Phường 15,Quận 11,Hồ Chí Minh
4650.0,92.0,Nhà mặt phố,3,4,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-duong-cong-khi-xa-xuan-thoi-son/-2-lau-mt-hoc-mon-pr35571637,Đường Dương Công Khi,Xã Xuân Thới Sơn,Hóc Môn,Hồ Chí Minh
430000.0,386.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-trai-phuong-nguyen-cu-trinh/ban-tien-quan-1-ngang-14m-dai-29m-2-ham-10-lau-dang-cho-thue-40-thang-430-ty-pr38961945,Đường Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh
9350.0,60.0,Nhà riêng,5,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-tu-gian-phuong-12-8/sieu-pham-pho-khu-dong-bo-gan-emart-3-quan-go-vap-pr39004939,Đường Nguyễn Tư Giản,Phường 12,Gò Vấp,Hồ Chí Minh
3400.0,76.0,Nhà riêng,2,2,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-thoi-thuong-9-xa-xuan-thoi-thuong/-pho-xinh-4m-x-19m-1-xtt9-san-xe-hoi-gan-cho-dai-hai-hoc-mon-pr38640725,Đường Xuân Thới Thượng 9,Xã Xuân Thới Thượng,Hóc Môn,Hồ Chí Minh
19500.0,102.0,Nhà mặt phố,4,4,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-tang-nhon-phu-phuong-phuoc-long-b/chinh-chu-can-an-tien-18a6-ong-oc-tp-thu-duc-quan-9-pr38801823,Đường Tăng Nhơn Phú,Phường Phước Long B,Quận 9,Hồ Chí Minh
5500.0,55.0,Nhà riêng,4,3,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-thong-nhat-phuong-11-8/-ban-gan-cho-hanh-tay-quang-trung-p11-go-vap-pr38937373,Đường Thống Nhất,Phường 11,Gò Vấp,Hồ Chí Minh
8900.0,80.0,Nhà riêng,5,4,6,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-rieng-duong-so-30-phuong-6-14/sieu-pham-pho-khu-vip-gan-cho-an-nhon-p6-go-vap-pr38901490,Đường Số 30,Phường 6,Gò Vấp,Hồ Chí Minh
110000.0,365.6,Nhà mặt phố,1,3,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-quy-khoach-phuong-tan-dinh-2/chia-tai-san-ban-gap-mt-q1-13-9x26-3m-vuong-vuc-cn-366m2-110-ty-pr39004843,Đường Trần Quý Khoách,Phường Tân Định,Quận 1,Hồ Chí Minh
26000.0,140.0,Nhà mặt phố,5,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/can-ban-kdt-can-7x20m-1-ham-5-tang-royal-di-bo-gia-dau-tu-33-ty-pr34168389,Đường Quốc Lộ 13,Phường Hiệp Bình Phước,Thủ Đức,Hồ Chí Minh
3990.0,30.0,Nhà riêng,2,3,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-bach-dang-phuong-24/ban-moi-60m2-full-noi-that-hem-binh-thanh-pr39004294,Đường Bạch Đằng,Phường 24,Bình Thạnh,Hồ Chí Minh
6500.0,62.2,Nhà riêng,2,3,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-quang-dieu-phuong-14-1/chinh-chu-ban-quan-3-62-2m2-2-tang-tang-gpxd-5-tang-chi-6-5-ty-tl-tot-pr39004525,Đường Trần Quang Diệu,Phường 14,Quận 3,Hồ Chí Minh
17000.0,185.0,"Nhà biệt thự, liền kề",3,5,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-ngoc-van-phuong-tam-phu/ban-3-tang-duc-dt-185m2-ngang-28m-gia-chi-17-5-ty-pr39004382,Đường Tô Ngọc Vân,Phường Tam Phú,Thủ Đức,Hồ Chí Minh
105.0,256.0,Nhà riêng,0,0,0,,https://batdongsan.com.vn/ban-nha-rieng-duong-13-phuong-binh-an/chinh-chu-can-ban-gap-day-tro-dang-cho-thue-thu-p-deu-55-trieu-thang-lien-he-pr39004136,Đường 13,Phường Bình An,Quận 2,Hồ Chí Minh
24000.0,809.0,Nhà riêng,0,0,0,,https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-1a-phuong-linh-xuan/chinh-chu-can-ban-day-tro-co-38-phong-va-1-can-biet-thu-mini-voi-3-kios-dang-cho-thue-95tr-th-pr39004129,Đường Quốc lộ 1A,Phường Linh Xuân,Thủ Đức,Hồ Chí Minh
2900.0,36.0,Nhà riêng,2,2,2,,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-son-phuong-phu-tho-hoa/chinh-chu-gui-ban-tan-hem-xe-hoi-92-36m2-ngang-4x9-chi-2-9-ty-pr39004122,Đường Nguyễn Sơn,Phường Phú Thọ Hòa,Tân Phú,Hồ Chí Minh
12000.0,84.0,Nhà riêng,3,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-bui-dinh-tuy-phuong-26/mat-tien-kinh-doanh-4-2x20m-3-tang-gia-chi-12-ty-lh-tam-co-gia-tot-pr38728426,Đường Bùi Đình Túy,Phường 26,Bình Thạnh,Hồ Chí Minh
12500.0,100.0,Nhà riêng,5,5,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-hoa-tham-phuong-6-13/ban-moi-4-5x18m-5-tang-thang-may-gia-tot-pr38777624,Đường Hoàng Hoa Thám,Phường 6,Bình Thạnh,Hồ Chí Minh
19800.0,140.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-so-11-phuong-tan-kieng/can-ban-nat-mt-11-p-quan-7-ngang-tien-33-sau-17m-pr39003467,Đường Số 11,Phường Tân Kiểng,Quận 7,Hồ Chí Minh
19000.0,144.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-mat-pho-phuong-tan-kieng/can-ban-nat-mt-duong-so-p-quan-7-dt-8-x-18-pr39003461,,Phường Tân Kiểng,Quận 7,Hồ Chí Minh
9800.0,72.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-phuong-tan-kieng/can-ban-nat-tien-duong-so-p-quan-7-thich-hop-de-o-gpxd-3-lau-pr39003454,,Phường Tân Kiểng,Quận 7,Hồ Chí Minh
4100.0,36.0,Nhà riêng,3,2,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-12-10/ban-tan-binh-3-tang-moi-dep-7mx6m-gia-chi-4-1-ty-tl-pr39002997,Đường Trường Chinh,Phường 12,Tân Bình,Hồ Chí Minh
2490.0,28.0,Nhà riêng,3,2,2,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-rieng-duong-bach-dang-phuong-24/ban-gan-nga-tu-hang-xanh-binh-thanh-28m2-gia-2-490-ty-pr38886720,Đường Bạch Đằng,Phường 24,Bình Thạnh,Hồ Chí Minh
2650.0,48.0,Nhà riêng,1,2,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-tien-hoang-phuong-3-19/chinh-chu-can-ban-cap-4-hem-xe-hoi-2ty650-pr38832017,Đường Đinh Tiên Hoàng,Phường 3,Bình Thạnh,Hồ Chí Minh
250000.0,480.0,Nhà mặt phố,5,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-3-2-2-phuong-12-5/goc-3mt-3-thang-2-cao-thang-quan-10-15x32m-ham-5-tang-hdt-500-trieu-gia-250-ty-pr39002465,Đường 3/2,Phường 12,Quận 10,Hồ Chí Minh
88000.0,203.5,Nhà mặt phố,4,17,20,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-pham-van-nghi-phuong-tan-phong-9-prj-khu-nha-pho-hung-gia/can-ban-can-goc-2-tien-va-2-phu-my-quan-7-lh-0902400919-pr24526295,Đường Phạm Văn Nghị,Phường Tân Phong,Quận 7,Hồ Chí Minh
70000.0,200.0,"Nhà biệt thự, liền kề",3,4,3,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-cao-phuong-tan-phong-9-prj-my-tu-3/ban-song-lap-phu-hung-q-7-dt-10x20-mat-tien-lon-gia-70-ty-lh-pr39002243,Đường Nguyễn Cao,Phường Tân Phong,Quận 7,Hồ Chí Minh
32000.0,111.0,"Nhà biệt thự, liền kề",3,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-duc-canh-phuong-phu-my-9-prj-nam-quang-1/ban-1phu-hung-q-7-dt-6x18-5-ket-cau-1-tret-2-lau-1-ap-mai-gia-32-ty-lh-pr39002230,Đường Nguyễn Đức Cảnh,Phường Phú Mỹ,Quận 7,Hồ Chí Minh
8800.0,61.5,Nhà riêng,3,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-ha-ton-quyen-phuong-6-12/hem-nhua-8m-ngay-vs-3-2-dt-4-1x15-3-tang-lung-dep-o-ngay-8-8-ty-pr39002123,Đường Hà Tôn Quyền,Phường 6,Quận 11,Hồ Chí Minh
5300.0,85.0,Nhà riêng,5,5,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-lien-khu-4-5-phuong-binh-hung-hoa-b/ban-goc-2-mat-tien-kinh-doanh-107-9i-4-5-pr39002089,107/9i Đường Liên khu 4-5,Phường Bình Hưng Hòa B,Bình Tân,Hồ Chí Minh
12000.0,72.0,Nhà mặt phố,3,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-phuong-tan-phong-9/-mua-ng-giam-ngay-1-5-ty-co-hoi-vang-pr39001810,,Phường Tân Phong,Quận 7,Hồ Chí Minh
21000.0,130.0,Nhà mặt phố,2,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-thi-thap-phuong-tan-phong-9/chuyen-ban-mt-q7-dt-6x18m-7x34m-8-5x22m-10x20m-12x30m-gia-21-ty-pr38957037,Đường Nguyễn Thị Thập,Phường Tân Phong,Quận 7,Hồ Chí Minh
